Node,Num,X,Y,Z,UX,UY,UZ
63.0,0.182,0.18,0.0,-0.4145200970047264,-0.1948651818614587,-6.666886402593724,
64.0,0.182,0.003,0.0,0.02316372584447079,-0.01741056741100615,0.272077089935525,
65.0,0.182,0.006,0.0,0.05645237611478738,-0.02150762499288837,0.811435822531982,
66.0,0.182,0.009,0.0,0.0928371444717316,-0.02298197495349629,1.346365853306166,
67.0,0.182,0.012,0.0,0.130152835276913,-0.02166957159939861,1.845552985622808,
68.0,0.182,0.015,0.0,0.1674218204454329,-0.01980722378205421,2.326915900431358,
69.0,0.182,0.018,0.0,0.203870691756968,-0.01742673498518703,2.796591089118796,
70.0,0.182,0.021,0.0,0.23923260521295,-0.01525240292134537,3.253329284962036,
71.0,0.182,0.024,0.0,0.273029542786811,-0.01333915011316019,3.692966125463538,
72.0,0.182,0.027,0.0,0.3051204371590713,-0.01195280973582435,4.111796828451591,
73.0,0.182,0.03,0.0,0.3351746993365173,-0.01112695477244468,4.506537587466407,
74.0,0.182,0.033,0.0,0.36309236359442,-0.01094899242938707,4.874332956422331,
75.0,0.182,0.036,0.0,0.388635431707658,-0.01141776001463387,5.212553747807621,
76.0,0.182,0.039,0.0,0.411719819877211,-0.01253890830701438,5.518817083787433,
77.0,0.182,0.042,0.0,0.4321705832810966,-0.01428275119688512,5.790978564945349,
78.0,0.182,0.045,0.0,0.4499166096235457,-0.01661511132049521,6.027157221965594,
79.0,0.182,0.048,0.0,0.4648321903396278,-0.01948768028041109,6.225741680797473,
80.0,0.182,0.051,0.0,0.4768635429897957,-0.02284704897127078,6.385399861068344,
81.0,0.182,0.054,0.0,0.4859278293714348,-0.02663488024960507,6.505083141773241,
82.0,0.182,0.057,0.0,0.4919940886394846,-0.03078989443144914,6.58403023712059,
83.0,0.182,0.06,0.0,0.4950194997740422,-0.03525038762944834,6.621768578259076,
84.0,0.182,0.063,0.0,0.4950005946654661,-0.03995419647909651,6.618114066630429,
85.0,0.182,0.066,0.0,0.4919332352378351,-0.04484127543935226,6.573168816714198,
86.0,0.182,0.069,0.0,0.4858447282205979,-0.04985326444842195,6.487316959646047,
87.0,0.182,0.072,0.0,0.4767687099262906,-0.05493555905104767,6.361218574178013,
88.0,0.182,0.075,0.0,0.4647650860906394,-0.06003693546135282,6.195801712967933,
89.0,0.182,0.078,0.0,0.4499041989016318,-0.06511107552536913,5.992252676760916,
90.0,0.182,0.081,0.0,0.4322790358269955,-0.07011632174867644,5.752004541173056,
91.0,0.182,0.084,0.0,0.4119951350323674,-0.07501674756592894,5.476724105967512,
92.0,0.182,0.087,0.0,0.3891778894640018,-0.0797820035332245,5.168297322438258,
93.0,0.182,0.09,0.0,0.3639659849735599,-0.08438802997670007,4.828813375418047,
94.0,0.182,0.093,0.0,0.3365155900641841,-0.08881693379503137,4.460547511963647,
95.0,0.182,0.096,0.0,0.3069959710190553,-0.0930574156524362,4.065942793953893,
96.0,0.182,0.099,0.0,0.275591699865446,-0.09710461891472652,3.647590899365631,
97.0,0.182,0.102,0.0,0.2424996272242667,-0.1009603150418923,3.208212138817944,
98.0,0.182,0.105,0.0,0.2079298227902756,-0.1046326715692729,2.750634820765235,
99.0,0.182,0.108,0.0,0.172103425309802,-0.1081362124195856,2.277774125225025,
100.0,0.182,0.111,0.0,0.1352527571402162,-0.1114914507660805,1.79261061925253,
101.0,0.182,0.114,0.0,0.09761978224130272,-0.1147246151532328,1.298168551681379,
102.0,0.182,0.117,0.0,0.05945564806450873,-0.1178670835396993,0.7974940439700777,
103.0,0.182,0.12,0.0,0.02101961097834702,-0.1209548357555812,0.2936332903660953,
104.0,0.182,0.123,0.0,-0.01742189248950386,-0.1240276046387952,-0.2103891450018845,
105.0,0.182,0.126,0.0,-0.05559592401278189,-0.1271279754664377,-0.7115918575333589,
106.0,0.182,0.129,0.0,-0.09322449521695408,-0.1303001383927814,-1.207057904671344,
107.0,0.182,0.132,0.0,-0.1300249079419299,-0.1335884954728239,-1.693955857253468,
108.0,0.182,0.135,0.0,-0.1657119856091337,-0.1370358629478957,-2.169560585814564,
109.0,0.182,0.138,0.0,-0.1999981927914521,-0.1406813506523353,-2.631273797764386,
110.0,0.182,0.141,0.0,-0.2325972233951966,-0.1445578443552741,-3.076644356836916,
111.0,0.182,0.144,0.0,-0.2632242105248018,-0.1486887540859091,-3.503388408167269,
112.0,0.182,0.147,0.0,-0.2916018157983159,-0.1530846923861895,-3.909409356099664,
113.0,0.182,0.15,0.0,-0.3174613009788535,-0.1577383641092488,-4.292817748149773,
114.0,0.182,0.153,0.0,-0.3405533645844712,-0.1626208118352085,-4.651951480846957,
115.0,0.182,0.156,0.0,-0.3606518475921318,-0.167673042410663,-4.985396331870366,
116.0,0.182,0.159,0.0,-0.3775739606376972,-0.1728038921937485,-5.292005938306744,
117.0,0.182,0.162,0.0,-0.3911903381897405,-0.1778754589684746,-5.570910462433183,
118.0,0.182,0.165,0.0,-0.4014657084605292,-0.182710393654939,-5.821494826672884,
119.0,0.182,0.168,0.0,-0.4084821635912655,-0.1870651026527536,-6.04332416588835,
120.0,0.182,0.171,0.0,-0.4125353949065056,-0.1906763747364811,-6.236168684008208,
121.0,0.182,0.174,0.0,-0.4141667685357059,-0.1932198644354453,-6.400625291736153,
122.0,0.182,0.177,0.0,-0.4144660884193457,-0.1945278813733183,-6.540736616547401,
123.0,0.0,0.18,0.0,0.4145200971604213,-0.1948651817866852,-6.666886400272883,
124.0,0.17902,0.18,0.0,-0.4140839728835525,-0.1950827905371496,-6.414926090893776,
125.0,0.17603,0.18,0.0,-0.412500568844078,-0.1950339342440741,-6.140302246241892,
126.0,0.17305,0.18,0.0,-0.4093344191923606,-0.1937459457373678,-5.827275244912697,
127.0,0.17007,0.18,0.0,-0.4046251314906871,-0.1900749176789539,-5.470960414063781,
128.0,0.16708,0.18,0.0,-0.3985844068695393,-0.1835245385381841,-5.072548449781474,
129.0,0.1641,0.18,0.0,-0.391379840736479,-0.1738021625978516,-4.634807015782453,
130.0,0.16111,0.18,0.0,-0.383181302680384,-0.1608824865921077,-4.160871490257541,
131.0,0.15813,0.18,0.0,-0.3741043500219051,-0.1448477357464004,-3.654147492728351,
132.0,0.15515,0.18,0.0,-0.364242631621033,-0.1259064410515543,-3.118412019773881,
133.0,0.15216,0.18,0.0,-0.3536535248774312,-0.1043211382493043,-2.55783263922883,
134.0,0.14918,0.18,0.0,-0.3423759060068218,-0.08041716179895723,-1.976930978011169,
135.0,0.1462,0.18,0.0,-0.3304282223159748,-0.05454461236171782,-1.380524634537162,
136.0,0.14321,0.18,0.0,-0.3178184850317062,-0.02708281040869302,-0.7736667272071039,
137.0,0.14023,0.18,0.0,-0.3045458354347583,0.001581434838359778,-0.1615856458670261,
138.0,0.13725,0.18,0.0,-0.2906063442117002,0.03105172882462691,0.4503746701930476,
139.0,0.13426,0.18,0.0,-0.2759950698832227,0.06093531280080149,1.056814154925155,
140.0,0.13128,0.18,0.0,-0.2607094206391396,0.09084244071982452,1.652335364021869,
141.0,0.1283,0.18,0.0,-0.2447507688554948,0.1203949073319214,2.231601099624881,
142.0,0.12531,0.18,0.0,-0.2281262852707543,0.1492263491887937,2.789390462807446,
143.0,0.12233,0.18,0.0,-0.2108498961304323,0.1769880504979692,3.320652904054881,
144.0,0.11934,0.18,0.0,-0.192943093696077,0.2033497756945367,3.820559888206758,
145.0,0.11636,0.18,0.0,-0.1744352660205711,0.2280039000346706,4.2845537877332,
146.0,0.11338,0.18,0.0,-0.1553637896329764,0.2506664823630594,4.708393645582062,
147.0,0.11039,0.18,0.0,-0.1357738349642547,0.2710802761354123,5.088197453667267,
148.0,0.10741,0.18,0.0,-0.1157179448653961,0.2890158235968933,5.420480632949489,
149.0,0.10443,0.18,0.0,-0.09525543222468204,0.3042736378533579,5.702190408288882,
150.0,0.10144,0.18,0.0,-0.07445159413371519,0.3166851561606568,5.930735804404986,
151.0,0.09846,0.18,0.0,-0.05337681357382924,0.326114237319714,6.104013024145684,
152.0,0.09548,0.18,0.0,-0.03210552894766058,0.3324578591846983,6.220426007677839,
153.0,0.09249,0.18,0.0,-0.01071514401995304,0.335646998725478,6.278901999920949,
154.0,0.08951,0.18,0.0,0.0107151440189392,0.3356469988317273,6.27890199983165,
155.0,0.08652,0.18,0.0,0.03210552891331109,0.3324578594055511,6.220426007418054,
156.0,0.08354,0.18,0.0,0.05337681351080675,0.326114237486024,6.104013023734942,
157.0,0.08056,0.18,0.0,0.07445159410708803,0.3166851562574639,5.930735804287403,
158.0,0.07757,0.18,0.0,0.0952554322493748,0.3042736379488802,5.70219040841759,
159.0,0.07459,0.18,0.0,0.1157179448862082,0.2890158236847206,5.420480632880338,
160.0,0.07161,0.18,0.0,0.1357738349467464,0.2710802761461178,5.088197453650421,
161.0,0.06862,0.18,0.0,0.1553637896237835,0.2506664822687446,4.708393645973078,
162.0,0.06564,0.18,0.0,0.1744352660743618,0.228003899828049,4.284553787859931,
163.0,0.06266,0.18,0.0,0.1929430938271056,0.2033497754799256,3.820559887611311,
164.0,0.05967,0.18,0.0,0.2108498962753358,0.1769880504399022,3.32065290344505,
165.0,0.05669,0.18,0.0,0.2281262853604213,0.1492263492609997,2.789390462745684,
166.0,0.0537,0.18,0.0,0.2447507688879136,0.1203949074089603,2.231601099420885,
167.0,0.05072,0.18,0.0,0.2607094206662085,0.09084244071308537,1.652335363492226,
168.0,0.04774,0.18,0.0,0.2759950699391862,0.06093531275199009,1.056814154646316,
169.0,0.04475,0.18,0.0,0.2906063442657351,0.03105172878476407,0.4503746703795657,
170.0,0.04177,0.18,0.0,0.3045458354826232,0.001581434821112317,-0.1615856453546526,
171.0,0.03879,0.18,0.0,0.3178184850622858,-0.02708281044973069,-0.7736667266541437,
172.0,0.0358,0.18,0.0,0.3304282223793533,-0.0545446125183813,-1.380524634256878,
173.0,0.03282,0.18,0.0,0.3423759061799293,-0.08041716206755191,-1.976930978065031,
174.0,0.02984,0.18,0.0,0.3536535251538706,-0.1043211385675646,-2.557832639410576,
175.0,0.02685,0.18,0.0,0.3642426319376395,-0.1259064413391046,-3.118412019954062,
176.0,0.02387,0.18,0.0,0.3741043503170489,-0.1448477359315513,-3.654147493032856,
177.0,0.02089,0.18,0.0,0.3831813029049607,-0.1608824867265275,-4.160871490739932,
178.0,0.0179,0.18,0.0,0.3913798409014518,-0.1738021627672093,-4.634807016539166,
179.0,0.01492,0.18,0.0,0.3985844069900292,-0.1835245387356549,-5.072548450588165,
180.0,0.01193,0.18,0.0,0.4046251315380824,-0.1900749178805216,-5.470960414348426,
181.0,0.00895,0.18,0.0,0.409334419186155,-0.1937459459370504,-5.827275244389186,
182.0,0.00597,0.18,0.0,0.4125005688778694,-0.1950339344204559,-6.140302245202548,
183.0,0.00298,0.18,0.0,0.414083972999708,-0.1950827906272551,-6.414926089654969,
184.0,0.0,0.177,0.0,0.4144660884228889,-0.1945278813636132,-6.540736614912437,
185.0,0.0,0.174,0.0,0.4141667684900267,-0.193219864544819,-6.400625290934685,
186.0,0.0,0.171,0.0,0.4125353949084402,-0.1906763749074754,-6.236168683875591,
187.0,0.0,0.168,0.0,0.4084821636701639,-0.1870651028073278,-6.043324165915708,
188.0,0.0,0.165,0.0,0.4014657085462036,-0.1827103937781938,-5.821494826725734,
189.0,0.0,0.162,0.0,0.3911903382083209,-0.1778754590730275,-5.570910462637525,
190.0,0.0,0.159,0.0,0.3775739606045936,-0.1728038922826947,-5.292005938351457,
191.0,0.0,0.156,0.0,0.3606518475406999,-0.1676730424981825,-4.985396331662942,
192.0,0.0,0.153,0.0,0.3405533645543456,-0.1626208119512387,-4.651951480517633,
193.0,0.0,0.15,0.0,0.3174613010150384,-0.1577383642261051,-4.292817747496449,
194.0,0.0,0.147,0.0,0.2916018158104559,-0.1530846924821415,-3.909409355187203,
195.0,0.0,0.144,0.0,0.2632242104693048,-0.1486887542074886,-3.503388407757915,
196.0,0.0,0.141,0.0,0.2325972233381462,-0.1445578445118068,-3.076644356552048,
197.0,0.0,0.138,0.0,0.1999981927266649,-0.1406813508162413,-2.631273797053368,
198.0,0.0,0.135,0.0,0.1657119854571255,-0.1370358631230389,-2.169560585172837,
199.0,0.0,0.132,0.0,0.1300249077541505,-0.1335884956633779,-1.693955856610735,
200.0,0.0,0.129,0.0,0.09322449505475872,-0.1303001386004178,-1.207057903746855,
201.0,0.0,0.126,0.0,0.05559592392233394,-0.1271279756982407,-0.7115918570230855,
202.0,0.0,0.123,0.0,0.01742189248549673,-0.1240276048476913,-0.2103891452045547,
203.0,0.0,0.12,0.0,-0.02101961097107045,-0.1209548359322647,0.2936332900563022,
204.0,0.0,0.117,0.0,-0.05945564808134088,-0.1178670837429017,0.7974940439429907,
205.0,0.0,0.114,0.0,-0.09761978226578348,-0.1147246153862838,1.298168551587191,
206.0,0.0,0.111,0.0,-0.1352527571938089,-0.1114914510004501,1.792610619178733,
207.0,0.0,0.108,0.0,-0.1721034253819148,-0.1081362126615546,2.277774125193028,
208.0,0.0,0.105,0.0,-0.2079298228775712,-0.1046326718197411,2.750634820645606,
209.0,0.0,0.102,0.0,-0.2424996273587042,-0.1009603153293242,3.208212138456635,
210.0,0.0,0.099,0.0,-0.2755916999909937,-0.09710461926530332,3.647590898459054,
211.0,0.0,0.096,0.0,-0.3069959710826817,-0.09305741603184056,4.065942792872096,
212.0,0.0,0.093,0.0,-0.3365155900264299,-0.08881693416270334,4.460547511133452,
213.0,0.0,0.09,0.0,-0.3639659848719278,-0.08438803028908047,4.828813374665139,
214.0,0.0,0.087,0.0,-0.3891778893557916,-0.07978200380003475,5.168297321504846,
215.0,0.0,0.084,0.0,-0.411995134926629,-0.07501674780782265,5.476724105242667,
216.0,0.0,0.081,0.0,-0.4322790357476702,-0.07011632195894275,5.752004541091239,
217.0,0.0,0.078,0.0,-0.4499041988309876,-0.06511107570662623,5.992252676952512,
218.0,0.0,0.075,0.0,-0.4647650859720422,-0.06003693564775418,6.195801713313163,
219.0,0.0,0.072,0.0,-0.4767687097811497,-0.05493555924736798,6.361218574725135,
220.0,0.0,0.069,0.0,-0.485844728090378,-0.0498532646435895,6.487316960440038,
221.0,0.0,0.066,0.0,-0.491933235122378,-0.04484127559397635,6.57316881772665,
222.0,0.0,0.063,0.0,-0.495000594606825,-0.03995419660770442,6.618114067555905,
223.0,0.0,0.06,0.0,-0.4950194997481788,-0.03525038779581483,6.621768579017991,
224.0,0.0,0.057,0.0,-0.4919940885880887,-0.03078989459925695,6.584030237311029,
225.0,0.0,0.054,0.0,-0.4859278293325941,-0.02663488034458944,6.505083141267695,
226.0,0.0,0.051,0.0,-0.4768635430286354,-0.0228470490096814,6.385399860675296,
227.0,0.0,0.048,0.0,-0.464832190467671,-0.01948768029154243,6.225741680815814,
228.0,0.0,0.045,0.0,-0.4499166097768857,-0.01661511131486702,6.027157222256586,
229.0,0.0,0.042,0.0,-0.432170583450846,-0.01428275117209395,5.790978565121522,
230.0,0.0,0.039,0.0,-0.4117198200814453,-0.01253890827571516,5.518817084088766,
231.0,0.0,0.036,0.0,-0.3886354318940023,-0.01141775997935658,5.21255374850463,
232.0,0.0,0.033,0.0,-0.3630923637282655,-0.0109489924043351,4.87433295673139,
233.0,0.0,0.03,0.0,-0.3351746995015165,-0.0111269547575681,4.506537587185849,
234.0,0.0,0.027,0.0,-0.3051204374397684,-0.01195280975332127,4.111796828263102,
235.0,0.0,0.024,0.0,-0.273029543090927,-0.01333915019771606,3.69296612525608,
236.0,0.0,0.021,0.0,-0.2392326053961535,-0.01525240304521438,3.253329284650201,
237.0,0.0,0.018,0.0,-0.2038706917825601,-0.01742673506529878,2.796591088528537,
238.0,0.0,0.015,0.0,-0.1674218204080491,-0.01980722379157561,2.326915899341674,
239.0,0.0,0.012,0.0,-0.1301528352216833,-0.02166957158822237,1.845552984541255,
240.0,0.0,0.009,0.0,-0.09283714435747605,-0.02298197491578479,1.346365852639241,
241.0,0.0,0.006,0.0,-0.05645237596476631,-0.02150762494279135,0.8114358222420142,
242.0,0.0,0.003,0.0,-0.02316372572972434,-0.01741056734319449,0.2720770898371546,
243.0,0.00298,0.003,0.0,-0.02310185792009927,0.003964043439415236,0.2661408828165123,
244.0,0.00298,0.006,0.0,-0.05694609296043743,0.004299926996434425,0.7779910715012566,
245.0,0.00298,0.009,0.0,-0.09306542454040928,0.006829957038198677,1.287487305322975,
246.0,0.00298,0.012,0.0,-0.1306038242958364,0.008841567752163972,1.767180564020584,
247.0,0.00298,0.015,0.0,-0.1676888742072508,0.01119734669698174,2.228616821836699,
248.0,0.00298,0.018,0.0,-0.2041973588400871,0.01299136013262242,2.678779368952832,
249.0,0.00298,0.021,0.0,-0.2393658628975067,0.01437521361172852,3.116045620452406,
250.0,0.00298,0.024,0.0,-0.273124291606183,0.01501036591153078,3.536965552955148,
251.0,0.00298,0.027,0.0,-0.3050257973551862,0.01493004282564041,3.937907437573261,
252.0,0.00298,0.03,0.0,-0.3349967132806689,0.01402083027233862,4.315818470209961,
253.0,0.00298,0.033,0.0,-0.362741902101503,0.01230823469579356,4.667923492353549,
254.0,0.00298,0.036,0.0,-0.3881864111698867,0.009777882971975347,4.991717053959253,
255.0,0.00298,0.039,0.0,-0.4111218137859822,0.006471599686362498,5.284901352550217,
256.0,0.00298,0.042,0.0,-0.4314765425541486,0.002424269183111942,5.545420035764836,
257.0,0.00298,0.045,0.0,-0.4491005922999218,-0.002305195839690945,5.771462646581449,
258.0,0.00298,0.048,0.0,-0.4639333923339277,-0.00765637961900007,5.961481051841466,
259.0,0.00298,0.051,0.0,-0.4758712557179595,-0.01355860902891778,6.114194487544413,
260.0,0.00298,0.054,0.0,-0.4848720704788211,-0.0199390191860214,6.22859619122657,
261.0,0.00298,0.057,0.0,-0.4908733183507338,-0.0267211240696949,6.303956156290257,
262.0,0.00298,0.06,0.0,-0.4938573946459254,-0.03382776131356577,6.339822984156906,
263.0,0.00298,0.063,0.0,-0.493800789368831,-0.04118184846690814,6.336023358096609,
264.0,0.00298,0.066,0.0,-0.4907147603507229,-0.04870754530844936,6.292659827487757,
265.0,0.00298,0.069,0.0,-0.4846137453813095,-0.05633146897173344,6.210106578929229,
266.0,0.00298,0.072,0.0,-0.4755405698046289,-0.06398324812159006,6.08900339017115,
267.0,0.00298,0.075,0.0,-0.4635467090345563,-0.07159665724259877,5.930247748748564,
268.0,0.00298,0.078,0.0,-0.4487077737860769,-0.07910995667441399,5.734985234750818,
269.0,0.00298,0.081,0.0,-0.4311110551434651,-0.08646680588978362,5.504598247482008,
270.0,0.00298,0.084,0.0,-0.4108648843667284,-0.09361650450004176,5.240693173292396,
271.0,0.00298,0.087,0.0,-0.3880906418910334,-0.1005146683312717,4.945086114284948,
272.0,0.00298,0.09,0.0,-0.3629282471419967,-0.1071233894342975,4.619787294630133,
273.0,0.00298,0.093,0.0,-0.3355309038118023,-0.1134116886269053,4.26698428456644,
274.0,0.00298,0.096,0.0,-0.3060681376811273,-0.1193555805178056,3.889024175655549,
275.0,0.00298,0.099,0.0,-0.2747222306501435,-0.1249383162477645,3.488394855651239,
276.0,0.00298,0.102,0.0,-0.2416896984497236,-0.1301503286134071,3.067705526478252,
277.0,0.00298,0.105,0.0,-0.207178792271776,-0.1349892693997456,2.629666611903523,
278.0,0.00298,0.108,0.0,-0.1714099743821196,-0.1394598039768546,2.177069197435728,
279.0,0.00298,0.111,0.0,-0.1346141312130324,-0.1435734347869285,1.712764143270483,
280.0,0.00298,0.114,0.0,-0.09703238367315656,-0.147348107880548,1.239640998076836,
281.0,0.00298,0.117,0.0,-0.05891482119073348,-0.1508077983657618,0.7606068366584391,
282.0,0.00298,0.12,0.0,-0.02051981973015748,-0.1539818806177707,0.2785651328661483,
283.0,0.00298,0.123,0.0,0.01788679614214211,-0.1569044304091055,-0.2036052359011105,
284.0,0.00298,0.126,0.0,0.05603290210664094,-0.1596132969356769,-0.6830707717434031,
285.0,0.00298,0.129,0.0,0.09364053149825502,-0.1621490479542255,-1.157063857093393,
286.0,0.00298,0.132,0.0,0.130427643108416,-0.1645536723029344,-1.62290292421752,
287.0,0.00298,0.135,0.0,0.1661082541474301,-0.1668690529685282,-2.078012255137095,
288.0,0.00298,0.138,0.0,0.2003952456981709,-0.1691352454207441,-2.519941387775539,
289.0,0.00298,0.141,0.0,0.2330003154316486,-0.1713882984732716,-2.946384094667934,
290.0,0.00298,0.144,0.0,0.263638706673855,-0.1736581647454608,-3.355196903588803,
291.0,0.00298,0.147,0.0,0.292029357058557,-0.1759655714785382,-3.744417075770486,
292.0,0.00298,0.15,0.0,0.3179033385051755,-0.1783200169055275,-4.11228008527389,
293.0,0.00298,0.153,0.0,0.3410050847236615,-0.1807151410982656,-4.457236556379709,
294.0,0.00298,0.156,0.0,0.3611082358869234,-0.1831285026087677,-4.77796902572033,
295.0,0.00298,0.159,0.0,0.3780198258054057,-0.1855142554305641,-5.073406028490542,
296.0,0.00298,0.162,0.0,0.391611708166951,-0.1878101628647107,-5.342726643600268,
297.0,0.00298,0.165,0.0,0.401831517836039,-0.1899247254450231,-5.58533316621,
298.0,0.00298,0.168,0.0,0.4087705024540978,-0.1917687303508113,-5.800794722633002,
299.0,0.00298,0.171,0.0,0.4126888109351338,-0.1932294750441224,-5.988881937919964,
300.0,0.00298,0.174,0.0,0.4141741020920633,-0.1942759477929914,-6.150249779738228,
301.0,0.00298,0.177,0.0,0.4141768223429513,-0.1948843303153466,-6.288820909760156,
302.0,0.00597,0.003,0.0,-0.02635429207186691,0.008591467990564126,0.2503082096893181,
303.0,0.00597,0.006,0.0,-0.05822741452411133,0.01786527476634818,0.7408257685105727,
304.0,0.00597,0.009,0.0,-0.09452457846013052,0.02346933599952595,1.227258937259792,
305.0,0.00597,0.012,0.0,-0.1312573239817831,0.02839268984874202,1.684068308099878,
306.0,0.00597,0.015,0.0,-0.1683480096045626,0.03164531804842098,2.124459105312422,
307.0,0.00597,0.018,0.0,-0.2044193991285351,0.03402809605459563,2.55370259774904,
308.0,0.00597,0.021,0.0,-0.2395000298469368,0.03518053652449731,2.970754116777248,
309.0,0.00597,0.024,0.0,-0.2729360849395865,0.0353404659476451,3.372048747809936,
310.0,0.00597,0.027,0.0,-0.3047035238913453,0.03438590827505641,3.754306437061394,
311.0,0.00597,0.03,0.0,-0.3344147142609265,0.03241842575216097,4.114560920707773,
312.0,0.00597,0.033,0.0,-0.3620145300004873,0.02942384626151985,4.450207862949582,
313.0,0.00597,0.036,0.0,-0.3872464668495952,0.02547650023306029,4.758837857629557,
314.0,0.00597,0.039,0.0,-0.4100443583709733,0.02061494309318352,5.03826444537842,
315.0,0.00597,0.042,0.0,-0.4302281778681215,0.01491537395330348,5.286516822452365,
316.0,0.00597,0.045,0.0,-0.4477341487183831,0.008444454988179105,5.50186589948608,
317.0,0.00597,0.048,0.0,-0.4624356632286707,0.001285666800768378,5.682830213683505,
318.0,0.00597,0.051,0.0,-0.474281775698302,-0.006479389948805294,5.828186449194315,
319.0,0.00597,0.054,0.0,-0.4831896597424281,-0.01476185359651277,5.936973428595742,
320.0,0.00597,0.057,0.0,-0.4891290904367503,-0.02347347232977002,6.008496220448563,
321.0,0.00597,0.06,0.0,-0.4920570788745366,-0.03252380045634324,6.042327276266233,
322.0,0.00597,0.063,0.0,-0.4919697648203496,-0.04182382772244336,6.038306203524253,
323.0,0.00597,0.066,0.0,-0.4888623521630105,-0.05128548355912433,5.99653735752875,
324.0,0.00597,0.069,0.0,-0.4827610448255448,-0.06082353053651086,5.91738570387178,
325.0,0.00597,0.072,0.0,-0.4736982953006139,-0.07035586189688557,5.801470779910832,
326.0,0.00597,0.075,0.0,-0.4617323980146734,-0.07980462852515718,5.649658930027324,
327.0,0.00597,0.078,0.0,-0.4469320429959587,-0.08909675195662098,5.4630538310894,
328.0,0.00597,0.081,0.0,-0.4293882194320541,-0.0981646643683904,5.242985426215298,
329.0,0.00597,0.084,0.0,-0.4092044313798465,-0.1069468120421734,4.990997351830152,
