Node,Num,X,Y,Z,UX,UY,UZ
63.0,0.182,0.18,0.0,-0.002717383151355157,0.2012302762826106,5.208808237980463,
64.0,0.182,0.003,0.0,-0.005383099059259038,0.01177161479425414,0.01009076511411711,
65.0,0.182,0.006,0.0,-0.00826370583844873,0.01992689775736666,0.03351910352214345,
66.0,0.182,0.009,0.0,-0.01081598852031357,0.02837610422753548,0.06212654947220281,
67.0,0.182,0.012,0.0,-0.01259994402912912,0.0359644470389515,0.09419358506126078,
68.0,0.182,0.015,0.0,-0.01415525890042606,0.04351851662765013,0.1302027544603782,
69.0,0.182,0.018,0.0,-0.01528990576203884,0.05067808744138984,0.1703611773019939,
70.0,0.182,0.021,0.0,-0.01625549627649251,0.05770858853361504,0.214640342311767,
71.0,0.182,0.024,0.0,-0.01694931505307146,0.06448737023564727,0.2628795393388209,
72.0,0.182,0.027,0.0,-0.01751552906743171,0.0711078202838922,0.3149254644969698,
73.0,0.182,0.03,0.0,-0.01789457489362804,0.07752647217553518,0.3706324797034359,
74.0,0.182,0.033,0.0,-0.01817532335765099,0.08377682844419163,0.4298659654016908,
75.0,0.182,0.036,0.0,-0.01832260822447164,0.08984320116875866,0.4924925350498101,
76.0,0.182,0.039,0.0,-0.01839305612082813,0.09573733923271184,0.558380533667757,
77.0,0.182,0.042,0.0,-0.0183662993143899,0.1014535380383474,0.6273986262644883,
78.0,0.182,0.045,0.0,-0.01827912496001736,0.1069956071262163,0.699416642924296,
79.0,0.182,0.048,0.0,-0.01812023865600859,0.1123615240627184,0.7743052575099021,
80.0,0.182,0.051,0.0,-0.01791391650016127,0.1175523541892604,0.8519362832912936,
81.0,0.182,0.054,0.0,-0.01765437292737713,0.1225675432865781,0.932182523540766,
82.0,0.182,0.057,0.0,-0.01735789914291095,0.1274074074199906,1.014917917408492,
83.0,0.182,0.06,0.0,-0.01702199245753602,0.1320721080733109,1.100017489529868,
84.0,0.182,0.063,0.0,-0.01665780659965188,0.1365619819309198,1.187357452454335,
85.0,0.182,0.066,0.0,-0.01626474504086622,0.14087766840149,1.276815203225766,
86.0,0.182,0.069,0.0,-0.01585063013702545,0.1450198166131941,1.368269406210297,
87.0,0.182,0.072,0.0,-0.01541593247918959,0.1489894794490194,1.461600015457486,
88.0,0.182,0.075,0.0,-0.01496629437877847,0.1527877215283322,1.556688349124906,
89.0,0.182,0.078,0.0,-0.01450275093888878,0.1564159971532979,1.653417128624047,
90.0,0.182,0.081,0.0,-0.01402950160645433,0.1598758147325896,1.751670550251072,
91.0,0.182,0.084,0.0,-0.01354785084021171,0.1631690295200256,1.851334336153895,
92.0,0.182,0.087,0.0,-0.01306102949244729,0.1662975927762384,1.952295806003131,
93.0,0.182,0.09,0.0,-0.01257044211990447,0.1692637595152661,2.054443936684575,
94.0,0.182,0.093,0.0,-0.0120786576716948,0.1720699119267417,2.157669435414361,
95.0,0.182,0.096,0.0,-0.01158708657614867,0.1747187001568364,2.261864806059597,
96.0,0.182,0.099,0.0,-0.0110978351101695,0.1772129216352563,2.366924424279024,
97.0,0.182,0.102,0.0,-0.0106122690201036,0.1795556136922293,2.472744608924339,
98.0,0.182,0.105,0.0,-0.01013216155193852,0.18174997222053,2.579223699279553,
99.0,0.182,0.108,0.0,-0.009658807717962762,0.1837994111012248,2.686262130296685,
100.0,0.182,0.111,0.0,-0.009193731533748127,0.1857075075888083,2.793762511650953,
101.0,0.182,0.114,0.0,-0.008738144015273095,0.1874780392363449,2.901629705687117,
102.0,0.182,0.117,0.0,-0.008293372575579064,0.189114947158752,3.009770907705284,
103.0,0.182,0.12,0.0,-0.007860536471473148,0.190622357525375,3.118095725441515,
104.0,0.182,0.123,0.0,-0.007440796596546298,0.1920045569413198,3.226516259628598,
105.0,0.182,0.126,0.0,-0.007035173329306717,0.1932660026347822,3.334947183553632,
106.0,0.182,0.129,0.0,-0.00664467284511305,0.1944113068032299,3.443305822358593,
107.0,0.182,0.132,0.0,-0.006270206360114008,0.1954452369529024,3.551512230534311,
108.0,0.182,0.135,0.0,-0.005912619358217082,0.1963727087553609,3.65948926735041,
109.0,0.182,0.138,0.0,-0.005572696547499359,0.197198774858014,3.767162668561299,
110.0,0.182,0.141,0.0,-0.005251095233584717,0.1979286296161919,3.874461112622822,
111.0,0.182,0.144,0.0,-0.004948444019492488,0.1985675797994162,3.981316278027469,
112.0,0.182,0.147,0.0,-0.004665152874218546,0.1991210714669024,4.087662888623932,
113.0,0.182,0.15,0.0,-0.004401644205084207,0.1995946270108631,4.193438744720583,
114.0,0.182,0.153,0.0,-0.00415796757747003,0.19999391846043,4.298584752771612,
115.0,0.182,0.156,0.0,-0.003934254836562835,0.2003246380900808,4.403044954301202,
116.0,0.182,0.159,0.0,-0.003729982178612311,0.2005926713290511,4.506766499239699,
117.0,0.182,0.162,0.0,-0.003544854919525744,0.2008038342789816,4.609699100025606,
118.0,0.182,0.165,0.0,-0.003377362749940846,0.2009642536395698,4.711793097013088,
119.0,0.182,0.168,0.0,-0.003226553548770838,0.2010798471240165,4.812995459527506,
120.0,0.182,0.171,0.0,-0.003088920532799141,0.2011571422415495,4.913250469004745,
121.0,0.182,0.174,0.0,-0.002962296790444529,0.2012024532838075,5.012527935766547,
122.0,0.182,0.177,0.0,-0.002838418514334925,0.2012235159238079,5.110930252651963,
123.0,0.0,0.18,0.0,0.002717383150256707,0.201230276282884,5.208808237999437,
124.0,0.17902,0.18,0.0,-0.002717373818721901,0.2013516818634892,5.210352876806968,
125.0,0.17603,0.18,0.0,-0.002719719378394966,0.2014746606546277,5.211986503826977,
126.0,0.17305,0.18,0.0,-0.00272252121718406,0.2015933671768025,5.21373874669225,
127.0,0.17007,0.18,0.0,-0.002724526350565058,0.2017057121736976,5.215597040986795,
128.0,0.16708,0.18,0.0,-0.002723522780103974,0.201808650345796,5.217532378524955,
129.0,0.1641,0.18,0.0,-0.002717700196225956,0.2019016138026135,5.219516238994993,
130.0,0.16111,0.18,0.0,-0.002705458365331031,0.2019837649071743,5.221525261135995,
131.0,0.15813,0.18,0.0,-0.002685475458718374,0.2020554347515766,5.22354035677078,
132.0,0.15515,0.18,0.0,-0.00265677346555557,0.2021168550695207,5.225545372189956,
133.0,0.15216,0.18,0.0,-0.002618603467672143,0.2021687838730528,5.227526261243865,
134.0,0.14918,0.18,0.0,-0.002570504663830126,0.2022119049765791,5.229470676823142,
135.0,0.1462,0.18,0.0,-0.00251219740991153,0.2022471191347372,5.231367724095872,
136.0,0.14321,0.18,0.0,-0.002443612265580299,0.2022752505977307,5.233207775271149,
137.0,0.14023,0.18,0.0,-0.00236481548528882,0.2022971903472033,5.234982311601988,
138.0,0.13725,0.18,0.0,-0.002276018172971891,0.2023137490887039,5.23668378861079,
139.0,0.13426,0.18,0.0,-0.002177527844995412,0.2023257320324126,5.238305521025344,
140.0,0.13128,0.18,0.0,-0.002069747944659726,0.2023338646093864,5.239841585160104,
141.0,0.1283,0.18,0.0,-0.001953146845166489,0.2023388342190855,5.241286735508335,
142.0,0.12531,0.18,0.0,-0.001828253930736797,0.2023412531430686,5.242636333470927,
143.0,0.12233,0.18,0.0,-0.001695639803945235,0.2023416835322713,5.243886286177941,
144.0,0.11934,0.18,0.0,-0.001555911998056713,0.2023406196444868,5.245032994098231,
145.0,0.11636,0.18,0.0,-0.001409702400435522,0.2023385037714908,5.246073306140389,
146.0,0.11338,0.18,0.0,-0.001257663844222468,0.202335718482312,5.247004481359355,
147.0,0.11039,0.18,0.0,-0.001100462245586202,0.2023325972354352,5.247824156391811,
148.0,0.10741,0.18,0.0,-0.0009387744021672036,0.2023294216305531,5.248530317992302,
149.0,0.10443,0.18,0.0,-0.0007732832326553826,0.2023264285732067,5.249121280076107,
150.0,0.10144,0.18,0.0,-0.0006046766867449257,0.2023238098059085,5.249595664832533,
151.0,0.09846,0.18,0.0,-0.0004336449924545699,0.2023217165742413,5.249952387513974,
152.0,0.09548,0.18,0.0,-0.0002608804092894421,0.2023202599463331,5.250190644614511,
153.0,0.09249,0.18,0.0,-8.707568364910406e-05,0.2023195134625218,5.250309905195174,
154.0,0.08951,0.18,0.0,8.707568264480925e-05,0.202319513462533,5.250309905195551,
155.0,0.08652,0.18,0.0,0.0002608804082840947,0.2023202599463643,5.250190644615854,
156.0,0.08354,0.18,0.0,0.0004336449914428318,0.2023217165742872,5.249952387515791,
157.0,0.08056,0.18,0.0,0.0006046766857349811,0.202323809805965,5.249595664834874,
158.0,0.07757,0.18,0.0,0.0007732832316427717,0.2023264285732758,5.249121280079227,
159.0,0.07459,0.18,0.0,0.0009387744011526671,0.2023294216306299,5.248530317995825,
160.0,0.07161,0.18,0.0,0.001100462244571778,0.2023325972355213,5.247824156396103,
161.0,0.06862,0.18,0.0,0.00125766384320901,0.2023357184824073,5.247004481364049,
162.0,0.06564,0.18,0.0,0.001409702399424814,0.2023385037715958,5.246073306145464,
163.0,0.06266,0.18,0.0,0.001555911997051676,0.2023406196446104,5.245032994104311,
164.0,0.05967,0.18,0.0,0.001695639802941208,0.2023416835324151,5.243886286185145,
165.0,0.05669,0.18,0.0,0.00182825392973239,0.2023412531432308,5.242636333478517,
166.0,0.0537,0.18,0.0,0.001953146844160906,0.2023388342192609,5.241286735516215,
167.0,0.05072,0.18,0.0,0.002069747943649168,0.2023338646095723,5.239841585168184,
168.0,0.04774,0.18,0.0,0.00217752784398542,0.202325732032607,5.2383055210339,
169.0,0.04475,0.18,0.0,0.002276018171957694,0.202313749088909,5.236683788620001,
170.0,0.04177,0.18,0.0,0.002364815484270098,0.2022971903474172,5.234982311611835,
171.0,0.03879,0.18,0.0,0.002443612264554811,0.2022752505979557,5.233207775281371,
172.0,0.0358,0.18,0.0,0.002512197408877207,0.2022471191349736,5.231367724106581,
173.0,0.03282,0.18,0.0,0.002570504662792553,0.2022119049768334,5.229470676835453,
174.0,0.02984,0.18,0.0,0.00261860346662801,0.2021687838733257,5.227526261257054,
175.0,0.02685,0.18,0.0,0.002656773464497949,0.2021168550698057,5.225545372203643,
176.0,0.02387,0.18,0.0,0.002685475457653702,0.2020554347518661,5.223540356785228,
177.0,0.02089,0.18,0.0,0.002705458364259766,0.2019837649074654,5.221525261150799,
178.0,0.0179,0.18,0.0,0.002717700195146763,0.2019016138029017,5.219516239009998,
179.0,0.01492,0.18,0.0,0.002723522779019399,0.2018086503460803,5.217532378540332,
180.0,0.01193,0.18,0.0,0.00272452634947476,0.2017057121739763,5.215597041002535,
181.0,0.00895,0.18,0.0,0.002722521216094911,0.2015933671770782,5.213738746708965,
182.0,0.00597,0.18,0.0,0.002719719377298865,0.2014746606549027,5.211986503844344,
183.0,0.00298,0.18,0.0,0.002717373817619319,0.2013516818637602,5.210352876825253,
184.0,0.0,0.177,0.0,0.002838418513230156,0.2012235159240778,5.110930252670804,
185.0,0.0,0.174,0.0,0.002962296789348963,0.2012024532840751,5.012527935785181,
186.0,0.0,0.171,0.0,0.003088920531712676,0.201157142241817,4.913250469023009,
187.0,0.0,0.168,0.0,0.003226553547692517,0.2010798471242821,4.812995459545391,
188.0,0.0,0.165,0.0,0.003377362748872662,0.2009642536398334,4.711793097030879,
189.0,0.0,0.162,0.0,0.003544854918468144,0.2008038342792436,4.609699100043287,
190.0,0.0,0.159,0.0,0.003729982177570217,0.200592671329311,4.506766499256783,
191.0,0.0,0.156,0.0,0.003934254835535863,0.2003246380903404,4.403044954317864,
192.0,0.0,0.153,0.0,0.004157967576457029,0.199993918460688,4.298584752788288,
193.0,0.0,0.15,0.0,0.004401644204085915,0.1995946270111196,4.193438744736681,
194.0,0.0,0.147,0.0,0.004665152873240216,0.1991210714671564,4.087662888639089,
195.0,0.0,0.144,0.0,0.004948444018533356,0.1985675797996685,3.981316278042335,
196.0,0.0,0.141,0.0,0.005251095232642877,0.1979286296164462,3.874461112637432,
197.0,0.0,0.138,0.0,0.005572696546572371,0.1971987748582681,3.767162668576117,
198.0,0.0,0.135,0.0,0.005912619357309481,0.1963727087556152,3.659489267364901,
199.0,0.0,0.132,0.0,0.006270206359231605,0.1954452369531555,3.551512230547912,
200.0,0.0,0.129,0.0,0.006644672844255706,0.1944113068034828,3.44330582237192,
201.0,0.0,0.126,0.0,0.007035173328471429,0.1932660026350349,3.334947183566644,
202.0,0.0,0.123,0.0,0.007440796595733711,0.1920045569415712,3.226516259641025,
203.0,0.0,0.12,0.0,0.007860536470684408,0.1906223575256236,3.118095725453591,
204.0,0.0,0.117,0.0,0.008293372574812633,0.189114947159,3.009770907717098,
205.0,0.0,0.114,0.0,0.008738144014530451,0.1874780392365891,2.901629705698469,
206.0,0.0,0.111,0.0,0.009193731533024828,0.1857075075890524,2.793762511661873,
207.0,0.0,0.108,0.0,0.009658807717256706,0.1837994111014645,2.686262130307326,
208.0,0.0,0.105,0.0,0.01013216155125434,0.1817499722207661,2.579223699289913,
209.0,0.0,0.102,0.0,0.01061226901944149,0.1795556136924626,2.472744608934403,
210.0,0.0,0.099,0.0,0.01109783510952978,0.1772129216354874,2.366924424288667,
211.0,0.0,0.096,0.0,0.01158708657552995,0.1747187001570656,2.261864806068952,
212.0,0.0,0.093,0.0,0.01207865767109671,0.1720699119269683,2.15766943542347,
213.0,0.0,0.09,0.0,0.01257044211933149,0.1692637595154892,2.054443936693239,
214.0,0.0,0.087,0.0,0.01306102949189823,0.16629759277646,1.952295806011567,
215.0,0.0,0.084,0.0,0.01354785083968412,0.1631690295202463,1.851334336161945,
216.0,0.0,0.081,0.0,0.0140295016059459,0.1598758147328067,1.751670550258655,
217.0,0.0,0.078,0.0,0.01450275093839931,0.156415997153512,1.65341712863135,
218.0,0.0,0.075,0.0,0.01496629437830845,0.1527877215285427,1.556688349131881,
219.0,0.0,0.072,0.0,0.01541593247873896,0.1489894794492246,1.461600015464146,
220.0,0.0,0.069,0.0,0.01585063013659549,0.145019816613394,1.368269406216546,
221.0,0.0,0.066,0.0,0.01626474504045719,0.1408776684016829,1.27681520323169,
222.0,0.0,0.063,0.0,0.01665780659926375,0.1365619819311085,1.18735745246007,
223.0,0.0,0.06,0.0,0.01702199245716618,0.132072108073493,1.100017489535292,
224.0,0.0,0.057,0.0,0.0173578991425602,0.1274074074201663,1.014917917413596,
225.0,0.0,0.054,0.0,0.01765437292704532,0.1225675432867459,0.9321825235455274,
226.0,0.0,0.051,0.0,0.01791391649984905,0.117552354189421,0.8519362832957318,
227.0,0.0,0.048,0.0,0.01812023865571574,0.1123615240628704,0.7743052575140604,
228.0,0.0,0.045,0.0,0.01827912495974446,0.1069956071263602,0.6994166429281654,
229.0,0.0,0.042,0.0,0.01836629931413695,0.1014535380384823,0.6273986262680438,
230.0,0.0,0.039,0.0,0.01839305612059523,0.09573733923283738,0.5583805336710107,
231.0,0.0,0.036,0.0,0.01832260822425913,0.08984320116887493,0.4924925350527914,
232.0,0.0,0.033,0.0,0.01817532335745829,0.08377682844429775,0.4298659654043839,
233.0,0.0,0.03,0.0,0.01789457489345559,0.07752647217563095,0.3706324797058447,
234.0,0.0,0.027,0.0,0.01751552906727911,0.07110782028397761,0.3149254644991099,
235.0,0.0,0.024,0.0,0.0169493150529392,0.06448737023572167,0.2628795393406869,
236.0,0.0,0.021,0.0,0.0162554962763804,0.05770858853367886,0.2146403423133598,
237.0,0.0,0.018,0.0,0.01528990576194651,0.05067808744144225,0.1703611773033303,
238.0,0.0,0.015,0.0,0.01415525890035319,0.04351851662769196,0.130202754461462,
239.0,0.0,0.012,0.0,0.01259994402907467,0.03596444703898212,0.09419358506209866,
240.0,0.0,0.009,0.0,0.01081598852027741,0.02837610422755578,0.06212654947279963,
241.0,0.0,0.006,0.0,0.008263705838429038,0.01992689775737767,0.03351910352249403,
242.0,0.0,0.003,0.0,0.005383099059253076,0.01177161479425773,0.01009076511423238,
243.0,0.00298,0.003,0.0,0.003555363575088206,0.008523680565826613,0.01157722387509907,
244.0,0.00298,0.006,0.0,0.007216239636732365,0.01823692196095108,0.03651576281507604,
245.0,0.00298,0.009,0.0,0.00941456753695876,0.02641400111680025,0.06614875505170022,
246.0,0.00298,0.012,0.0,0.01149322963399903,0.03464799330432122,0.09919108845745178,
247.0,0.00298,0.015,0.0,0.01292139982088025,0.04227025226418962,0.1359408354425118,
248.0,0.00298,0.018,0.0,0.01420720890894025,0.04976856338810424,0.1767066710861806,
249.0,0.00298,0.021,0.0,0.01512149604595674,0.05692452971982427,0.2214586496517912,
250.0,0.00298,0.024,0.0,0.01590891274461978,0.06390997802935822,0.2700781001141006,
251.0,0.00298,0.027,0.0,0.01645792055081409,0.07064923469570897,0.3224206014431978,
252.0,0.00298,0.03,0.0,0.01690247582144367,0.07720681423082641,0.3783560251826533,
253.0,0.00298,0.033,0.0,0.01718411591936926,0.08355593682493315,0.4377569646821178,
254.0,0.00298,0.036,0.0,0.01738167784164697,0.08972160474670282,0.5004986988722085,
255.0,0.00298,0.039,0.0,0.01746355137369827,0.0956943543163554,0.5664556523045485,
256.0,0.00298,0.042,0.0,0.01747831830332619,0.1014840832565753,0.6355024671471184,
257.0,0.00298,0.045,0.0,0.0174089555177076,0.1070875958541818,0.7075137407667613,
258.0,0.00298,0.048,0.0,0.01728638047179406,0.1125089468003117,0.7823645373107274,
259.0,0.00298,0.051,0.0,0.01710177749329503,0.1177472931797437,0.8599303709109121,
260.0,0.00298,0.054,0.0,0.01687534378168484,0.122804499832803,0.9400874030199784,
261.0,0.00298,0.057,0.0,0.01660293974246327,0.1276807107800491,1.022712486367892,
262.0,0.00298,0.06,0.0,0.01629809104870208,0.1323770914605945,1.107683287609891,
263.0,0.00298,0.063,0.0,0.01595931182039712,0.1368943191516544,1.194878353006393,
264.0,0.00298,0.066,0.0,0.01559589956732743,0.1412334860542785,1.284177204124035,
265.0,0.00298,0.069,0.0,0.01520784628326677,0.1453956680127791,1.375460407598463,
266.0,0.00298,0.072,0.0,0.01480172878857,0.1493821531134148,1.468609658929869,
267.0,0.00298,0.075,0.0,0.01437833165550307,0.1531943860869118,1.563507853478273,
268.0,0.00298,0.078,0.0,0.01394245535824594,0.1568339674894037,1.660039165374791,
269.0,0.00298,0.081,0.0,0.01349528029109969,0.1603027109094012,1.758089119865648,
270.0,0.00298,0.084,0.0,0.01304042905018087,0.1636025784529545,1.857544670701919,
271.0,0.00298,0.087,0.0,0.01257925140513484,0.1667357571885313,1.958294274211082,
272.0,0.00298,0.09,0.0,0.01211457499660874,0.1697045888674424,2.060227966852903,
273.0,0.00298,0.093,0.0,0.01164779256768272,0.1725116361317948,2.16323744123186,
274.0,0.00298,0.096,0.0,0.01118118377804391,0.1751596236945229,2.26721612462719,
275.0,0.00298,0.099,0.0,0.01071611596784787,0.1776514880737546,2.372059256933671,
276.0,0.00298,0.102,0.0,0.01025448098602532,0.1799903328817992,2.47766397044129,
277.0,0.00298,0.105,0.0,0.009797585246728935,0.1821794634272538,2.583929369483734,
278.0,0.00298,0.108,0.0,0.009347036647213943,0.1842223542121485,2.690756611376716,
279.0,0.00298,0.111,0.0,0.008904062893285138,0.186122671497587,2.798048987350163,
280.0,0.00298,0.114,0.0,0.008470054329309354,0.1878842502852655,2.905712004248637,
281.0,0.00298,0.117,0.0,0.00804615073476848,0.189511107643545,3.013653466083984,
282.0,0.00298,0.12,0.0,0.007633565210934809,0.1910074269721583,3.121783555765729,
283.0,0.00298,0.123,0.0,0.007233343152589248,0.1923775638735372,3.230014916260989,
284.0,0.00298,0.126,0.0,0.006846540910479841,0.1936260366021613,3.338262731136782,
285.0,0.00298,0.129,0.0,0.006474101687755609,0.1947575248474102,3.446444803718139,
286.0,0.00298,0.132,0.0,0.006116928075920331,0.1957768669601337,3.554481634421823,
287.0,0.00298,0.135,0.0,0.005775848289961293,0.1966890499242264,3.662296495192932,
288.0,0.00298,0.138,0.0,0.005451595091946885,0.1974992168368573,3.769815500007363,
289.0,0.00298,0.141,0.0,0.005144859611232776,0.1982126427492045,3.876967669157887,
290.0,0.00298,0.144,0.0,0.004856162986488853,0.1988347614232633,3.983684985067986,
291.0,0.00298,0.147,0.0,0.004586021405822672,0.1993711148521132,4.089902435153701,
292.0,0.00298,0.15,0.0,0.004334661552719556,0.1998274196783827,4.195558044262309,
293.0,0.00298,0.153,0.0,0.004102359967398525,0.2002094644998303,4.300592899442684,
294.0,0.00298,0.156,0.0,0.003888893188285711,0.2005232597583652,4.404951185699699,
295.0,0.00298,0.159,0.0,0.003694188126529155,0.2007748292116627,4.508580134303741,
296.0,0.00298,0.162,0.0,0.003517278960750604,0.200970535131428,4.611429568941188,
297.0,0.00298,0.165,0.0,0.003357551331723822,0.2011166628092384,4.713450158274823,
298.0,0.00298,0.168,0.0,0.003212689494665212,0.2012201214926379,4.814590607390235,
299.0,0.00298,0.171,0.0,0.00308106793677826,0.2012876711511199,4.914799627178195,
300.0,0.00298,0.174,0.0,0.002957564846810193,0.2013272732419147,5.014055912387602,
301.0,0.00298,0.177,0.0,0.002838743897323897,0.2013463564587611,5.112463416780533,
302.0,0.00597,0.003,0.0,0.003038675622536882,0.008665545436816973,0.01230839050211937,
303.0,0.00597,0.006,0.0,0.005810777798433514,0.0168096438537664,0.03884780470696034,
304.0,0.00597,0.009,0.0,0.008417751366143878,0.02554783519095519,0.06966537439014053,
305.0,0.00597,0.012,0.0,0.0101979247598519,0.03350914993051955,0.1035448217325968,
306.0,0.00597,0.015,0.0,0.011851530707263,0.04145480106671373,0.1410125021858065,
307.0,0.00597,0.018,0.0,0.01301919748154842,0.04896109804235459,0.1823559141147276,
308.0,0.00597,0.021,0.0,0.01406339188979285,0.05631687358558132,0.2275918638042612,
309.0,0.00597,0.024,0.0,0.01480526000327512,0.063376014031186,0.2766008672689377,
310.0,0.00597,0.027,0.0,0.01543797706018202,0.07025075387159692,0.329257948973006,
311.0,0.00597,0.03,0.0,0.01587057991564053,0.07688891075371286,0.3854397408877087,
312.0,0.00597,0.033,0.0,0.01621208008292303,0.08333584614464576,0.4450291598117686,
313.0,0.00597,0.036,0.0,0.01641492295523535,0.08957278054799946,0.5079077809094025,
314.0,0.00597,0.039,0.0,0.01654365731402024,0.09561878422405272,0.5739566431141908,
315.0,0.00597,0.042,0.0,0.01657320172337838,0.101467265497164,0.6430554952196372,
316.0,0.00597,0.045,0.0,0.0165432982482574,0.1071266646770938,0.7150837227474603,
317.0,0.00597,0.048,0.0,0.01644094872832554,0.112594948145399,0.7899204215170956,
318.0,0.00597,0.051,0.0,0.01629142713803503,0.1178762010087409,0.8674447581026533,
319.0,0.00597,0.054,0.0,0.01608838081882848,0.1229701854808864,0.947536082040754,
320.0,0.00597,0.057,0.0,0.01584835644720177,0.1278792423671753,1.030074117166713,
321.0,0.00597,0.06,0.0,0.01556868665967592,0.1326039452412805,1.114939083371027,
322.0,0.00597,0.063,0.0,0.0152605168126274,0.1371460218457384,1.202011833677059,
323.0,0.00597,0.066,0.0,0.01492321055571743,0.1415065222936794,1.291173966062266,
324.0,0.00597,0.069,0.0,0.01456450040785657,0.1456870723716702,1.38230793453639,
325.0,0.00597,0.072,0.0,0.0141848434119665,0.149689096644361,1.475297149803539,
326.0,0.00597,0.075,0.0,0.01378977616507319,0.1535143593279186,1.570026076990554,
327.0,0.00597,0.078,0.0,0.01338031575736465,0.157164636351907,1.666380328697052,
328.0,0.00597,0.081,0.0,0.01296056098539243,0.1606419471041358,1.764246755719525,
329.0,0.00597,0.084,0.0,0.01253178733380283,0.1639484191636869,1.863513535583021,
330.0,0.00597,0.087,0.0,0.01209713484392368,0.1670863845453811,1.96407025966065,
331.0,0.00597,0.09,0.0,0.01165796931201599,0.1700583269453152,2.065808019312589,
332.0,0.00597,0.093,0.0,0.01121677825024221,0.1728669185702957,2.168619491311408,
333.0,0.00597,0.096,0.0,0.01077492643404434,0.175515001979525,2.272399022900407,
334.0,0.00597,0.099,0.0,0.01033444635936362,0.1780056012926093,2.377042716560219,
335.0,0.00597,0.102,0.0,0.009896653938421854,0.1803419176691899,2.482448514685859,
336.0,0.00597,0.105,0.0,0.009463254641706808,0.1825273300292967,2.588516284154614,
